election_id,candidate_id,slot,candidate_name,issue_name,association_strength,direction,available_date,source_type,confidence,notes,automatic_evidence_score,emphasis_within,target_directional_balance,target_attribution_confidence,target_absolute_evidence,target_source_types,candidate_treatment_signal,issue_evidence_count,link_evidence_count
pres_2002,pres_2002_A,A,노무현,housing,0.4005263157894737,0.0,2002-12-18,assembly_automatic_seed,0.12600614933333334,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.27368421052631575,0.0234,0.0,0.0,0.0,,0.3954832490226061,9,0
pres_2002,pres_2002_A,A,노무현,inflation_livelihood,0.4425360227915144,-0.9051482536448665,2002-12-18,assembly_automatic_seed,0.3364481987602034,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.35006549598457154,0.0207,-1.0,0.3819064272912789,0.5233856299999999,government,0.3954832490226061,24,1
pres_2002,pres_2002_A,A,노무현,jobs_labor,0.5684210526315789,0.0,2002-12-18,assembly_automatic_seed,0.12502875567272728,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5789473684210527,0.0738,0.0,0.0,0.0,,0.3954832490226061,55,0
pres_2002,pres_2002_A,A,노무현,regime_change,0.3136842105263158,0.0,2002-12-18,assembly_automatic_seed,0.12116247599999999,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.11578947368421051,0.0068,0.0,0.0,0.0,,0.3954832490226061,4,0
pres_2002,pres_2002_A,A,노무현,regional_dev,0.6494736842105264,0.0,2002-12-18,assembly_automatic_seed,0.1237080921098901,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7263157894736842,0.1274,0.0,0.0,0.0,,0.3954832490226061,91,0
pres_2002,pres_2002_A,A,노무현,security_nk,0.6599995164011663,0.9051482536448665,2002-12-18,assembly_automatic_seed,0.32542163943741054,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7454536661839386,0.0997,1.0,0.3588472782881148,0.4917841005,government,0.3954832490226061,95,1
pres_2002,pres_2002_A,A,노무현,unification_event,0.3426315789473684,0.0,2002-12-18,assembly_automatic_seed,0.1264324545,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.16842105263157892,0.007,0.0,0.0,0.0,,0.3954832490226061,8,0
pres_2002,pres_2002_A,A,노무현,welfare_pension,0.5452631578947369,0.0,2002-12-18,assembly_automatic_seed,0.1240607084375,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5368421052631579,0.0681,0.0,0.0,0.0,,0.3954832490226061,48,0
pres_2002,pres_2002_A,A,노무현,withdrawal_event,0.2731578947368421,0.0,2002-12-18,assembly_automatic_seed,0.137307804,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.04210526315789473,0.0015,0.0,0.0,0.0,,0.3954832490226061,2,0
pres_2002,pres_2002_B,B,이회창,candidate_competence,0.5163157894736843,0.0,2002-12-18,assembly_automatic_seed,0.12650851538709676,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4842105263157894,0.0428,0.0,0.0,0.0,,0.03284661242774587,31,0
pres_2002,pres_2002_B,B,이회창,corruption_integrity,0.655263157894737,0.0,2002-12-18,assembly_automatic_seed,0.12641595617821783,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.736842105263158,0.129,0.0,0.0,0.0,,0.03284661242774587,202,0
pres_2002,pres_2002_B,B,이회창,economy_growth,0.6842105263157895,0.0,2002-12-18,assembly_automatic_seed,0.12699056482692306,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7894736842105263,0.1486,0.0,0.0,0.0,,0.03284661242774587,156,0
pres_2002,pres_2002_B,B,이회창,education,0.591578947368421,0.0,2002-12-18,assembly_automatic_seed,0.12172226424545454,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6210526315789473,0.0777,0.0,0.0,0.0,,0.03284661242774587,110,0
pres_2002,pres_2002_B,B,이회창,endorsement_event,0.48736842105263156,0.0,2002-12-18,assembly_automatic_seed,0.12582043850000002,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.43157894736842106,0.0296,0.0,0.0,0.0,,0.03284661242774587,66,0
pres_2002,pres_2002_B,B,이회창,external_shock,0.42947368421052634,0.0,2002-12-18,assembly_automatic_seed,0.1357252946470588,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.32631578947368417,0.021,0.0,0.0,0.0,,0.03284661242774587,17,0
pres_2002,pres_2002_B,B,이회창,family_legal_risk,0.48736842105263156,0.0,2002-12-18,assembly_automatic_seed,0.11917838816666666,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.43157894736842106,0.0355,0.0,0.0,0.0,,0.03284661242774587,36,0
pres_2002,pres_2002_B,B,이회창,foreign_policy,0.49315789473684213,0.0,2002-12-18,assembly_automatic_seed,0.12543858367741934,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4421052631578948,0.0377,0.0,0.0,0.0,,0.03284661242774587,31,0
pres_2002,pres_2002_B,B,이회창,gaffe_event,0.3021052631578947,0.0,2002-12-18,assembly_automatic_seed,0.12115519400000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.09473684210526313,0.0028,0.0,0.0,0.0,,0.03284661242774587,6,0
pres_2002,pres_2002_B,B,이회창,gender_generation,0.38894736842105265,0.0,2002-12-18,assembly_automatic_seed,0.123407105,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.25263157894736843,0.0134,0.0,0.0,0.0,,0.03284661242774587,9,0
pres_2002,pres_2002_B,B,이회창,housing,0.4005263157894737,0.0,2002-12-18,assembly_automatic_seed,0.12600614933333334,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.27368421052631575,0.019,0.0,0.0,0.0,,0.03284661242774587,9,0
pres_2002,pres_2002_B,B,이회창,inflation_livelihood,0.38315789473684214,0.0,2002-12-18,assembly_automatic_seed,0.12639966375,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.2421052631578947,0.0132,0.0,0.0,0.0,,0.03284661242774587,24,0
pres_2002,pres_2002_B,B,이회창,jobs_labor,0.5510526315789475,0.0,2002-12-18,assembly_automatic_seed,0.12502875567272728,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5473684210526316,0.0746,0.0,0.0,0.0,,0.03284661242774587,55,0
pres_2002,pres_2002_B,B,이회창,regime_change,0.3310526315789474,0.0,2002-12-18,assembly_automatic_seed,0.12116247599999999,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.14736842105263154,0.0073,0.0,0.0,0.0,,0.03284661242774587,4,0
pres_2002,pres_2002_B,B,이회창,regional_dev,0.6494736842105264,0.0,2002-12-18,assembly_automatic_seed,0.1237080921098901,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7263157894736842,0.1409,0.0,0.0,0.0,,0.03284661242774587,91,0
pres_2002,pres_2002_B,B,이회창,security_nk,0.6205263157894736,0.0,2002-12-18,assembly_automatic_seed,0.1280556363789474,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6736842105263157,0.1147,0.0,0.0,0.0,,0.03284661242774587,95,0
pres_2002,pres_2002_B,B,이회창,unification_event,0.3252631578947368,0.0,2002-12-18,assembly_automatic_seed,0.1264324545,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.13684210526315788,0.0061,0.0,0.0,0.0,,0.03284661242774587,8,0
pres_2002,pres_2002_B,B,이회창,welfare_pension,0.5800000000000001,0.0,2002-12-18,assembly_automatic_seed,0.1240607084375,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6,0.0843,0.0,0.0,0.0,,0.03284661242774587,48,0
pres_2002,pres_2002_B,B,이회창,withdrawal_event,0.2731578947368421,0.0,2002-12-18,assembly_automatic_seed,0.137307804,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.04210526315789473,0.0021,0.0,0.0,0.0,,0.03284661242774587,2,0
pres_2002,pres_2002_C,C,권영길,candidate_competence,0.48157894736842105,0.0,2002-12-18,assembly_automatic_seed,0.12650851538709676,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.42105263157894735,0.0,0.0,0.0,0.0,,-0.15556709092200627,31,0
pres_2002,pres_2002_C,C,권영길,corruption_integrity,0.5336842105263158,0.0,2002-12-18,assembly_automatic_seed,0.12641595617821783,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5157894736842106,0.0,0.0,0.0,0.0,,-0.15556709092200627,202,0
pres_2002,pres_2002_C,C,권영길,economy_growth,0.5278947368421053,0.0,2002-12-18,assembly_automatic_seed,0.12699056482692306,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5052631578947369,0.0,0.0,0.0,0.0,,-0.15556709092200627,156,0
pres_2002,pres_2002_C,C,권영길,education,0.5221052631578947,0.0,2002-12-18,assembly_automatic_seed,0.12172226424545454,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.49473684210526314,0.0,0.0,0.0,0.0,,-0.15556709092200627,110,0
pres_2002,pres_2002_C,C,권영길,endorsement_event,0.5047368421052632,0.0,2002-12-18,assembly_automatic_seed,0.12582043850000002,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4631578947368421,0.0,0.0,0.0,0.0,,-0.15556709092200627,66,0
pres_2002,pres_2002_C,C,권영길,external_shock,0.4642105263157895,0.0,2002-12-18,assembly_automatic_seed,0.1357252946470588,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3894736842105263,0.0,0.0,0.0,0.0,,-0.15556709092200627,17,0
pres_2002,pres_2002_C,C,권영길,family_legal_risk,0.48736842105263156,0.0,2002-12-18,assembly_automatic_seed,0.11917838816666666,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.43157894736842106,0.0,0.0,0.0,0.0,,-0.15556709092200627,36,0
pres_2002,pres_2002_C,C,권영길,foreign_policy,0.47578947368421054,0.0,2002-12-18,assembly_automatic_seed,0.12543858367741934,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.41052631578947363,0.0,0.0,0.0,0.0,,-0.15556709092200627,31,0
pres_2002,pres_2002_C,C,권영길,gaffe_event,0.44105263157894736,0.0,2002-12-18,assembly_automatic_seed,0.12115519400000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.34736842105263155,0.0,0.0,0.0,0.0,,-0.15556709092200627,6,0
pres_2002,pres_2002_C,C,권영길,gender_generation,0.45842105263157895,0.0,2002-12-18,assembly_automatic_seed,0.123407105,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3789473684210526,0.0,0.0,0.0,0.0,,-0.15556709092200627,9,0
pres_2002,pres_2002_C,C,권영길,housing,0.4526315789473684,0.0,2002-12-18,assembly_automatic_seed,0.12600614933333334,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3684210526315789,0.0,0.0,0.0,0.0,,-0.15556709092200627,9,0
pres_2002,pres_2002_C,C,권영길,inflation_livelihood,0.47,0.0,2002-12-18,assembly_automatic_seed,0.12639966375,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.39999999999999997,0.0,0.0,0.0,0.0,,-0.15556709092200627,24,0
pres_2002,pres_2002_C,C,권영길,jobs_labor,0.49894736842105264,0.0,2002-12-18,assembly_automatic_seed,0.12502875567272728,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4526315789473684,0.0,0.0,0.0,0.0,,-0.15556709092200627,55,0
pres_2002,pres_2002_C,C,권영길,regime_change,0.43526315789473685,0.0,2002-12-18,assembly_automatic_seed,0.12116247599999999,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3368421052631579,0.0,0.0,0.0,0.0,,-0.15556709092200627,4,0
pres_2002,pres_2002_C,C,권영길,regional_dev,0.5105263157894737,0.0,2002-12-18,assembly_automatic_seed,0.1237080921098901,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4736842105263158,0.0,0.0,0.0,0.0,,-0.15556709092200627,91,0
pres_2002,pres_2002_C,C,권영길,security_nk,0.5163157894736843,0.0,2002-12-18,assembly_automatic_seed,0.1280556363789474,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4842105263157894,0.0,0.0,0.0,0.0,,-0.15556709092200627,95,0
pres_2002,pres_2002_C,C,권영길,unification_event,0.4468421052631579,0.0,2002-12-18,assembly_automatic_seed,0.1264324545,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3578947368421052,0.0,0.0,0.0,0.0,,-0.15556709092200627,8,0
pres_2002,pres_2002_C,C,권영길,welfare_pension,0.49315789473684213,0.0,2002-12-18,assembly_automatic_seed,0.1240607084375,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4421052631578947,0.0,0.0,0.0,0.0,,-0.15556709092200627,48,0
pres_2002,pres_2002_C,C,권영길,withdrawal_event,0.42947368421052634,0.0,2002-12-18,assembly_automatic_seed,0.137307804,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.32631578947368417,0.0,0.0,0.0,0.0,,-0.15556709092200627,2,0
pres_2007,pres_2007_A,A,이명박,candidate_competence,0.5047368421052632,0.0,2007-12-18,assembly_automatic_seed,0.12136742163157895,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.46315789473684205,0.0404,0.0,0.0,0.0,,0.03746902147401393,19,0
pres_2007,pres_2007_A,A,이명박,corruption_integrity,0.6726315789473685,0.0,2007-12-18,assembly_automatic_seed,0.12374509671428573,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7684210526315789,0.1332,0.0,0.0,0.0,,0.03746902147401393,189,0
pres_2007,pres_2007_A,A,이명박,economy_growth,0.6842105263157895,0.0,2007-12-18,assembly_automatic_seed,0.1267831524276316,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7894736842105263,0.1361,0.0,0.0,0.0,,0.03746902147401393,152,0
pres_2007,pres_2007_A,A,이명박,education,0.6321052631578947,0.0,2007-12-18,assembly_automatic_seed,0.12292529096428575,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6947368421052632,0.1281,0.0,0.0,0.0,,0.03746902147401393,84,0
pres_2007,pres_2007_A,A,이명박,endorsement_event,0.48447368421052633,0.0,2007-12-18,assembly_automatic_seed,0.1334183976,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4263157894736842,0.0285,0.0,0.0,0.0,,0.03746902147401393,50,0
pres_2007,pres_2007_A,A,이명박,external_shock,0.36578947368421055,0.0,2007-12-18,assembly_automatic_seed,0.12385800450000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.21052631578947367,0.0131,0.0,0.0,0.0,,0.03746902147401393,10,0
pres_2007,pres_2007_A,A,이명박,family_legal_risk,0.5047368421052632,0.0,2007-12-18,assembly_automatic_seed,0.12769895278378376,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.46315789473684216,0.0366,0.0,0.0,0.0,,0.03746902147401393,37,0
pres_2007,pres_2007_A,A,이명박,foreign_policy,0.47289473684210526,0.0,2007-12-18,assembly_automatic_seed,0.12229287900000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4052631578947368,0.0285,0.0,0.0,0.0,,0.03746902147401393,35,0
pres_2007,pres_2007_A,A,이명박,gaffe_event,0.3078947368421053,0.0,2007-12-18,assembly_automatic_seed,0.12003622800000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.10526315789473682,0.0071,0.0,0.0,0.0,,0.03746902147401393,4,0
pres_2007,pres_2007_A,A,이명박,gender_generation,0.4063157894736842,0.0,2007-12-18,assembly_automatic_seed,0.11705092099999999,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.2842105263157894,0.0208,0.0,0.0,0.0,,0.03746902147401393,6,0
pres_2007,pres_2007_A,A,이명박,housing,0.4236842105263158,0.0,2007-12-18,assembly_automatic_seed,0.13154086480645164,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.3157894736842105,0.0199,0.0,0.0,0.0,,0.03746902147401393,31,0
pres_2007,pres_2007_A,A,이명박,inflation_livelihood,0.39473684210526316,0.0,2007-12-18,assembly_automatic_seed,0.12920052514285713,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.2631578947368421,0.0141,0.0,0.0,0.0,,0.03746902147401393,14,0
pres_2007,pres_2007_A,A,이명박,jobs_labor,0.5510526315789475,0.0,2007-12-18,assembly_automatic_seed,0.12482436269999998,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5473684210526316,0.0785,0.0,0.0,0.0,,0.03746902147401393,70,0
pres_2007,pres_2007_A,A,이명박,regime_change,0.3426315789473684,0.0,2007-12-18,assembly_automatic_seed,0.1309220895,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.16842105263157892,0.0094,0.0,0.0,0.0,,0.03746902147401393,6,0
pres_2007,pres_2007_A,A,이명박,regional_dev,0.6263157894736842,0.0,2007-12-18,assembly_automatic_seed,0.12225586657894738,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6842105263157894,0.1192,0.0,0.0,0.0,,0.03746902147401393,114,0
pres_2007,pres_2007_A,A,이명박,security_nk,0.5857894736842106,0.0,2007-12-18,assembly_automatic_seed,0.12337380296703299,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6105263157894737,0.0794,0.0,0.0,0.0,,0.03746902147401393,91,0
pres_2007,pres_2007_A,A,이명박,unification_event,0.31947368421052635,0.0,2007-12-18,assembly_automatic_seed,0.12580024036363638,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.12631578947368421,0.0047,0.0,0.0,0.0,,0.03746902147401393,11,0
pres_2007,pres_2007_A,A,이명박,welfare_pension,0.591578947368421,0.0,2007-12-18,assembly_automatic_seed,0.12094843883333332,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.6210526315789473,0.0983,0.0,0.0,0.0,,0.03746902147401393,72,0
pres_2007,pres_2007_A,A,이명박,withdrawal_event,0.2789473684210526,0.0,2007-12-18,assembly_automatic_seed,0.12813130379999998,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.052631578947368404,0.0041,0.0,0.0,0.0,,0.03746902147401393,5,0
pres_2007,pres_2007_B,B,정동영,candidate_competence,0.4352631578947368,0.0,2007-12-18,assembly_automatic_seed,0.12136742163157895,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.33684210526315783,0.0289,0.0,0.0,0.0,,0.28901347776632996,19,0
pres_2007,pres_2007_B,B,정동영,corruption_integrity,0.655263157894737,0.0,2007-12-18,assembly_automatic_seed,0.12374509671428573,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.736842105263158,0.123,0.0,0.0,0.0,,0.28901347776632996,189,0
pres_2007,pres_2007_B,B,정동영,economy_growth,0.7064343027606887,-0.9051482536448665,2007-12-18,assembly_automatic_seed,0.324744139915286,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.8298805504739796,0.1646,-1.0,0.3599290681593716,0.493266645,government,0.28901347776632996,152,1
pres_2007,pres_2007_B,B,정동영,education,0.6668421052631579,0.0,2007-12-18,assembly_automatic_seed,0.12292529096428575,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.7578947368421053,0.2105,0.0,0.0,0.0,,0.28901347776632996,84,0
pres_2007,pres_2007_B,B,정동영,endorsement_event,0.5203469981453309,-0.9051482536448665,2007-12-18,assembly_automatic_seed,0.3562060199056019,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.4915399966278744,0.0302,-1.0,0.4050684041920035,1.043591206,government|person,0.28901347776632996,50,2
pres_2007,pres_2007_B,B,정동영,external_shock,0.4005263157894737,0.0,2007-12-18,assembly_automatic_seed,0.12385800450000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.27368421052631575,0.02,0.0,0.0,0.0,,0.28901347776632996,10,0
pres_2007,pres_2007_B,B,정동영,family_legal_risk,0.48736842105263156,0.0,2007-12-18,assembly_automatic_seed,0.12769895278378376,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.43157894736842106,0.0328,0.0,0.0,0.0,,0.28901347776632996,37,0
pres_2007,pres_2007_B,B,정동영,foreign_policy,0.5336842105263158,0.0,2007-12-18,assembly_automatic_seed,0.12229287900000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.5157894736842106,0.0448,0.0,0.0,0.0,,0.28901347776632996,35,0
pres_2007,pres_2007_B,B,정동영,gaffe_event,0.2905263157894737,0.0,2007-12-18,assembly_automatic_seed,0.12003622800000001,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.07368421052631577,0.0019,0.0,0.0,0.0,,0.28901347776632996,4,0
pres_2007,pres_2007_B,B,정동영,gender_generation,0.45842105263157895,0.0,2007-12-18,assembly_automatic_seed,0.11705092099999999,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.37894736842105264,0.0355,0.0,0.0,0.0,,0.28901347776632996,6,0
pres_2007,pres_2007_B,B,정동영,housing,0.45099829154092963,-0.9051482536448665,2007-12-18,assembly_automatic_seed,0.4417954804058366,PIT automatic seed: unsigned salience plus explicit person/party/government target attribution; overall issue tone and speaker party do not create candidate direction,0.36545143916532663,0.0085,-1.0,0.5640993010897909,1.4533077965,government,0.28901347776632996,31,2
